id;name;active;state_id;created_by
A2852;Carlópolis;true;18PR;system
A2853;Cascavel;true;18PR;system
A2854;Castro;true;18PR;system
A2855;Catanduvas;true;18PR;system
A2856;Centenário do Sul;true;18PR;system
A2857;Cerro Azul;true;18PR;system
A2858;Céu Azul;true;18PR;system
A2859;Chopinzinho;true;18PR;system
A2860;Cianorte;true;18PR;system
A2861;Cidade Gaúcha;true;18PR;system
A2862;Clevelândia;true;18PR;system
A2863;Colombo;true;18PR;system
A2864;Colorado;true;18PR;system
A2865;Congonhinhas;true;18PR;system
A2866;Conselheiro Mairinck;true;18PR;system
A2867;Contenda;true;18PR;system
A2868;Corbélia;true;18PR;system
A2869;Cornélio Procópio;true;18PR;system
A2870;Coronel Domingos Soares;true;18PR;system
A2871;Coronel Vivida;true;18PR;system
A2872;Corumbataí do Sul;true;18PR;system
A2873;Cruz Machado;true;18PR;system
A2874;Cruzeiro do Iguaçu;true;18PR;system
A2875;Cruzeiro do Oeste;true;18PR;system
A2876;Cruzeiro do Sul;true;18PR;system
A2877;Cruzmaltina;true;18PR;system
A2878;Curitiba;true;18PR;system
A2879;Curiúva;true;18PR;system
A2880;Diamante d`Oeste;true;18PR;system
A2881;Diamante do Norte;true;18PR;system
A2882;Diamante do Sul;true;18PR;system
A2883;Dois Vizinhos;true;18PR;system
A2884;Douradina;true;18PR;system
A2885;Doutor Camargo;true;18PR;system
A2886;Doutor Ulysses;true;18PR;system
A2887;Enéas Marques;true;18PR;system
A2888;Engenheiro Beltrão;true;18PR;system
A2889;Entre Rios do Oeste;true;18PR;system
A2890;Esperança Nova;true;18PR;system
A2891;Espigão Alto do Iguaçu;true;18PR;system
A2892;Farol;true;18PR;system
A2893;Faxinal;true;18PR;system
A2894;Fazenda Rio Grande;true;18PR;system
A2895;Fênix;true;18PR;system
A2896;Fernandes Pinheiro;true;18PR;system
A2897;Figueira;true;18PR;system
A2898;Flor da Serra do Sul;true;18PR;system
A2899;Floraí;true;18PR;system
A2900;Floresta;true;18PR;system
A2901;Florestópolis;true;18PR;system
A2902;Flórida;true;18PR;system
A2903;Formosa do Oeste;true;18PR;system
A2904;Foz do Iguaçu;true;18PR;system
A2905;Foz do Jordão;true;18PR;system
A2906;Francisco Alves;true;18PR;system
A2907;Francisco Beltrão;true;18PR;system
A2908;General Carneiro;true;18PR;system
A2909;Godoy Moreira;true;18PR;system
A2910;Goioerê;true;18PR;system
A2911;Goioxim;true;18PR;system
A2912;Grandes Rios;true;18PR;system
A2913;Guaíra;true;18PR;system
A2914;Guairaçá;true;18PR;system
A2915;Guamiranga;true;18PR;system
A2916;Guapirama;true;18PR;system
A2917;Guaporema;true;18PR;system
A2918;Guaraci;true;18PR;system
A2919;Guaraniaçu;true;18PR;system
A2920;Guarapuava;true;18PR;system
A2921;Guaraqueçaba;true;18PR;system
A2922;Guaratuba;true;18PR;system
A2923;Honório Serpa;true;18PR;system
A2924;Ibaiti;true;18PR;system
A2925;Ibema;true;18PR;system
A2926;Ibiporã;true;18PR;system
A2927;Icaraíma;true;18PR;system
A2928;Iguaraçu;true;18PR;system
A2929;Iguatu;true;18PR;system
A2930;Imbaú;true;18PR;system
A2931;Imbituva;true;18PR;system
A2932;Inácio Martins;true;18PR;system
A2933;Inajá;true;18PR;system
A2934;Indianópolis;true;18PR;system
A2935;Ipiranga;true;18PR;system
A2936;Iporã;true;18PR;system
A2937;Iracema do Oeste;true;18PR;system
A2938;Irati;true;18PR;system
A2939;Iretama;true;18PR;system
A2940;Itaguajé;true;18PR;system
A2941;Itaipulândia;true;18PR;system
A2942;Itambaracá;true;18PR;system
A2943;Itambé;true;18PR;system
A2944;Itapejara d`Oeste;true;18PR;system
A2945;Itaperuçu;true;18PR;system
A2946;Itaúna do Sul;true;18PR;system
A2947;Ivaí;true;18PR;system
A2948;Ivaiporã;true;18PR;system
A2949;Ivaté;true;18PR;system
A2950;Ivatuba;true;18PR;system
A2951;Jaboti;true;18PR;system
A2952;Jacarezinho;true;18PR;system
A2953;Jaguapitã;true;18PR;system
A2954;Jaguariaíva;true;18PR;system
A2955;Jandaia do Sul;true;18PR;system
A2956;Janiópolis;true;18PR;system
A2957;Japira;true;18PR;system
A2958;Japurá;true;18PR;system
A2959;Jardim Alegre;true;18PR;system
A2960;Jardim Olinda;true;18PR;system
A2961;Jataizinho;true;18PR;system
A2962;Jesuítas;true;18PR;system
A2963;Joaquim Távora;true;18PR;system
A2964;Jundiaí do Sul;true;18PR;system
A2965;Juranda;true;18PR;system
A2966;Jussara;true;18PR;system
A2967;Kaloré;true;18PR;system
A2968;Lapa;true;18PR;system
A2969;Laranjal;true;18PR;system
A2970;Laranjeiras do Sul;true;18PR;system
A2971;Leópolis;true;18PR;system
A2972;Lidianópolis;true;18PR;system
A2973;Lindoeste;true;18PR;system
A2974;Loanda;true;18PR;system
A2975;Lobato;true;18PR;system
A2976;Londrina;true;18PR;system
A2977;Luiziana;true;18PR;system
A2978;Lunardelli;true;18PR;system
A2979;Lupionópolis;true;18PR;system
A2980;Mallet;true;18PR;system
A2981;Mamborê;true;18PR;system
A2982;Mandaguaçu;true;18PR;system
A2983;Mandaguari;true;18PR;system
A2984;Mandirituba;true;18PR;system
A2985;Manfrinópolis;true;18PR;system
A2986;Mangueirinha;true;18PR;system
A2987;Manoel Ribas;true;18PR;system
A2988;Marechal Cândido Rondon;true;18PR;system
A2989;Maria Helena;true;18PR;system
A2990;Marialva;true;18PR;system
A2991;Marilândia do Sul;true;18PR;system
A2992;Marilena;true;18PR;system
A2993;Mariluz;true;18PR;system
A2994;Maringá;true;18PR;system
A2995;Mariópolis;true;18PR;system
A2996;Maripá;true;18PR;system
A2997;Marmeleiro;true;18PR;system
A2998;Marquinho;true;18PR;system
A2999;Marumbi;true;18PR;system
A3000;Matelândia;true;18PR;system
A3001;Matinhos;true;18PR;system
A3002;Mato Rico;true;18PR;system
A3003;Mauá da Serra;true;18PR;system
A3004;Medianeira;true;18PR;system
A3005;Mercedes;true;18PR;system
A3006;Mirador;true;18PR;system
A3007;Miraselva;true;18PR;system
A3008;Missal;true;18PR;system
A3009;Moreira Sales;true;18PR;system
A3010;Morretes;true;18PR;system
A3011;Munhoz de Melo;true;18PR;system
A3012;Nossa Senhora das Graças;true;18PR;system
A3013;Nova Aliança do Ivaí;true;18PR;system
A3014;Nova América da Colina;true;18PR;system
A3015;Nova Aurora;true;18PR;system
A3016;Nova Cantu;true;18PR;system
A3017;Nova Esperança;true;18PR;system
A3018;Nova Esperança do Sudoeste;true;18PR;system
A3019;Nova Fátima;true;18PR;system
A3020;Nova Laranjeiras;true;18PR;system
A3021;Nova Londrina;true;18PR;system
A3022;Nova Olímpia;true;18PR;system
A3023;Nova Prata do Iguaçu;true;18PR;system
A3024;Nova Santa Bárbara;true;18PR;system
A3025;Nova Santa Rosa;true;18PR;system
A3026;Nova Tebas;true;18PR;system
A3027;Novo Itacolomi;true;18PR;system
A3028;Ortigueira;true;18PR;system
A3029;Ourizona;true;18PR;system
A3030;Ouro Verde do Oeste;true;18PR;system
A3031;Paiçandu;true;18PR;system
A3032;Palmas;true;18PR;system
A3033;Palmeira;true;18PR;system
A3034;Palmital;true;18PR;system
A3035;Palotina;true;18PR;system
A3036;Paraíso do Norte;true;18PR;system
A3037;Paranacity;true;18PR;system
A3038;Paranaguá;true;18PR;system
A3039;Paranapoema;true;18PR;system
A3040;Paranavaí;true;18PR;system
A3041;Pato Bragado;true;18PR;system
A3042;Pato Branco;true;18PR;system
A3043;Paula Freitas;true;18PR;system
A3044;Paulo Frontin;true;18PR;system
A3045;Peabiru;true;18PR;system
A3046;Perobal;true;18PR;system
A3047;Pérola;true;18PR;system
A3048;Pérola d`Oeste;true;18PR;system
A3049;Piên;true;18PR;system
A3050;Pinhais;true;18PR;system
A3051;Pinhal de São Bento;true;18PR;system
A3052;Pinhalão;true;18PR;system
A3053;Pinhão;true;18PR;system
A3054;Piraí do Sul;true;18PR;system
A3055;Piraquara;true;18PR;system
A3056;Pitanga;true;18PR;system
A3057;Pitangueiras;true;18PR;system
A3058;Planaltina do Paraná;true;18PR;system
A3059;Planalto;true;18PR;system
A3060;Ponta Grossa;true;18PR;system
A3061;Pontal do Paraná;true;18PR;system
A3062;Porecatu;true;18PR;system
A3063;Porto Amazonas;true;18PR;system
A3064;Porto Barreiro;true;18PR;system
A3065;Porto Rico;true;18PR;system
A3066;Porto Vitória;true;18PR;system
A3067;Prado Ferreira;true;18PR;system
A3068;Pranchita;true;18PR;system
A3069;Presidente Castelo Branco;true;18PR;system
A3070;Primeiro de Maio;true;18PR;system
A3071;Prudentópolis;true;18PR;system
A3072;Quarto Centenário;true;18PR;system
A3073;Quatiguá;true;18PR;system
A3074;Quatro Barras;true;18PR;system
A3075;Quatro Pontes;true;18PR;system
A3076;Quedas do Iguaçu;true;18PR;system
A3077;Querência do Norte;true;18PR;system
A3078;Quinta do Sol;true;18PR;system
A3079;Quitandinha;true;18PR;system
A3080;Ramilândia;true;18PR;system
A3081;Rancho Alegre;true;18PR;system
A3082;Rancho Alegre d`Oeste;true;18PR;system
A3083;Realeza;true;18PR;system
A3084;Rebouças;true;18PR;system
A3085;Renascença;true;18PR;system
A3086;Reserva;true;18PR;system
A3087;Reserva do Iguaçu;true;18PR;system
A3088;Ribeirão Claro;true;18PR;system
A3089;Ribeirão do Pinhal;true;18PR;system
A3090;Rio Azul;true;18PR;system
A3091;Rio Bom;true;18PR;system
A3092;Rio Bonito do Iguaçu;true;18PR;system
A3093;Rio Branco do Ivaí;true;18PR;system
A3094;Rio Branco do Sul;true;18PR;system
A3095;Rio Negro;true;18PR;system
A3096;Rolândia;true;18PR;system
A3097;Roncador;true;18PR;system
A3098;Rondon;true;18PR;system
A3099;Rosário do Ivaí;true;18PR;system
A3100;Sabáudia;true;18PR;system
A3101;Salgado Filho;true;18PR;system
A3102;Salto do Itararé;true;18PR;system
A3103;Salto do Lontra;true;18PR;system
A3104;Santa Amélia;true;18PR;system
A3105;Santa Cecília do Pavão;true;18PR;system
A3106;Santa Cruz de Monte Castelo;true;18PR;system
A3107;Santa Fé;true;18PR;system
A3108;Santa Helena;true;18PR;system
A3109;Santa Inês;true;18PR;system
A3110;Santa Isabel do Ivaí;true;18PR;system
A3111;Santa Izabel do Oeste;true;18PR;system
A3112;Santa Lúcia;true;18PR;system
A3113;Santa Maria do Oeste;true;18PR;system
A3114;Santa Mariana;true;18PR;system
A3115;Santa Mônica;true;18PR;system
A3116;Santa Tereza do Oeste;true;18PR;system
A3117;Santa Terezinha de Itaipu;true;18PR;system
A3118;Santana do Itararé;true;18PR;system
A3119;Santo Antônio da Platina;true;18PR;system
A3120;Santo Antônio do Caiuá;true;18PR;system
A3121;Santo Antônio do Paraíso;true;18PR;system
A3122;Santo Antônio do Sudoeste;true;18PR;system
A3123;Santo Inácio;true;18PR;system
A3124;São Carlos do Ivaí;true;18PR;system
A3125;São Jerônimo da Serra;true;18PR;system
A3126;São João;true;18PR;system
A3127;São João do Caiuá;true;18PR;system
A3128;São João do Ivaí;true;18PR;system
A3129;São João do Triunfo;true;18PR;system
A3130;São Jorge d`Oeste;true;18PR;system
A3131;São Jorge do Ivaí;true;18PR;system
A3132;São Jorge do Patrocínio;true;18PR;system
A3133;São José da Boa Vista;true;18PR;system
A3134;São José das Palmeiras;true;18PR;system
A3135;São José dos Pinhais;true;18PR;system
A3136;São Manoel do Paraná;true;18PR;system
A3137;São Mateus do Sul;true;18PR;system
A3138;São Miguel do Iguaçu;true;18PR;system
A3139;São Pedro do Iguaçu;true;18PR;system
A3140;São Pedro do Ivaí;true;18PR;system
A3141;São Pedro do Paraná;true;18PR;system
A3142;São Sebastião da Amoreira;true;18PR;system
A3143;São Tomé;true;18PR;system
A3144;Sapopema;true;18PR;system
A3145;Sarandi;true;18PR;system
A3146;Saudade do Iguaçu;true;18PR;system
A3147;Sengés;true;18PR;system
A3148;Serranópolis do Iguaçu;true;18PR;system
A3149;Sertaneja;true;18PR;system
A3150;Sertanópolis;true;18PR;system
A3151;Siqueira Campos;true;18PR;system
A3152;Sulina;true;18PR;system
A3153;Tamarana;true;18PR;system
A3154;Tamboara;true;18PR;system
A3155;Tapejara;true;18PR;system
A3156;Tapira;true;18PR;system
A3157;Teixeira Soares;true;18PR;system
A3158;Telêmaco Borba;true;18PR;system
A3159;Terra Boa;true;18PR;system
A3160;Terra Rica;true;18PR;system
A3161;Terra Roxa;true;18PR;system
A3162;Tibagi;true;18PR;system
A3163;Tijucas do Sul;true;18PR;system
A3164;Toledo;true;18PR;system
A3165;Tomazina;true;18PR;system
A3166;Três Barras do Paraná;true;18PR;system
A3167;Tunas do Paraná;true;18PR;system
A3168;Tuneiras do Oeste;true;18PR;system
A3169;Tupãssi;true;18PR;system
A3170;Turvo;true;18PR;system
A3171;Ubiratã;true;18PR;system
A3172;Umuarama;true;18PR;system
A3173;União da Vitória;true;18PR;system
A3174;Uniflor;true;18PR;system
A3175;Uraí;true;18PR;system
A3176;Ventania;true;18PR;system
A3177;Vera Cruz do Oeste;true;18PR;system
A3178;Verê;true;18PR;system
A3179;Virmond;true;18PR;system
A3180;Vitorino;true;18PR;system
A3181;Wenceslau Braz;true;18PR;system
A3182;Xambrê;true;18PR;system
A3183;Abreu e Lima;true;16PE;system
A3184;Afogados da Ingazeira;true;16PE;system
A3185;Afrânio;true;16PE;system
A3186;Agrestina;true;16PE;system
A3187;Água Preta;true;16PE;system
A3188;Águas Belas;true;16PE;system
A3189;Alagoinha;true;16PE;system
A3190;Aliança;true;16PE;system
A3191;Altinho;true;16PE;system
A3192;Amaraji;true;16PE;system
A3193;Angelim;true;16PE;system
A3194;Araçoiaba;true;16PE;system
A3195;Araripina;true;16PE;system
A3196;Arcoverde;true;16PE;system
A3197;Barra de Guabiraba;true;16PE;system
A3198;Barreiros;true;16PE;system
A3199;Belém de Maria;true;16PE;system
A3200;Belém de São Francisco;true;16PE;system
A3201;Belo Jardim;true;16PE;system
A3202;Betânia;true;16PE;system
A3203;Bezerros;true;16PE;system
A3204;Bodocó;true;16PE;system
A3205;Bom Conselho;true;16PE;system
A3206;Bom Jardim;true;16PE;system
A3207;Bonito;true;16PE;system
A3208;Brejão;true;16PE;system
A3209;Brejinho;true;16PE;system
A3210;Brejo da Madre de Deus;true;16PE;system
A3211;Buenos Aires;true;16PE;system
A3212;Buíque;true;16PE;system
A3213;Cabo de Santo Agostinho;true;16PE;system
A3214;Cabrobó;true;16PE;system
A3215;Cachoeirinha;true;16PE;system
A3216;Caetés;true;16PE;system
A3217;Calçado;true;16PE;system
A3218;Calumbi;true;16PE;system
A3219;Camaragibe;true;16PE;system
A3220;Camocim de São Félix;true;16PE;system
A3221;Camutanga;true;16PE;system
A3222;Canhotinho;true;16PE;system
A3223;Capoeiras;true;16PE;system
A3224;Carnaíba;true;16PE;system
A3225;Carnaubeira da Penha;true;16PE;system
A3226;Carpina;true;16PE;system
A3227;Caruaru;true;16PE;system
A3228;Casinhas;true;16PE;system
A3229;Catende;true;16PE;system
A3230;Cedro;true;16PE;system
A3231;Chã de Alegria;true;16PE;system
A3232;Chã Grande;true;16PE;system
A3233;Condado;true;16PE;system
A3234;Correntes;true;16PE;system
A3235;Cortês;true;16PE;system
A3236;Cumaru;true;16PE;system
A3237;Cupira;true;16PE;system
A3238;Custódia;true;16PE;system
A3239;Dormentes;true;16PE;system
A3240;Escada;true;16PE;system
A3241;Exu;true;16PE;system
A3242;Feira Nova;true;16PE;system
A3243;Fernando de Noronha;true;16PE;system
A3244;Ferreiros;true;16PE;system
A3245;Flores;true;16PE;system
A3246;Floresta;true;16PE;system
A3247;Frei Miguelinho;true;16PE;system
A3248;Gameleira;true;16PE;system
A3249;Garanhuns;true;16PE;system
A3250;Glória do Goitá;true;16PE;system
A3251;Goiana;true;16PE;system
A3252;Granito;true;16PE;system
A3253;Gravatá;true;16PE;system
A3254;Iati;true;16PE;system
A3255;Ibimirim;true;16PE;system
A3256;Ibirajuba;true;16PE;system
A3257;Igarassu;true;16PE;system
A3258;Iguaraci;true;16PE;system
A3259;Ilha de Itamaracá;true;16PE;system
A3260;Inajá;true;16PE;system
A3261;Ingazeira;true;16PE;system
A3262;Ipojuca;true;16PE;system
A3263;Ipubi;true;16PE;system
A3264;Itacuruba;true;16PE;system
A3265;Itaíba;true;16PE;system
A3266;Itambé;true;16PE;system
A3267;Itapetim;true;16PE;system
A3268;Itapissuma;true;16PE;system
A3269;Itaquitinga;true;16PE;system
A3270;Jaboatão dos Guararapes;true;16PE;system
A3271;Jaqueira;true;16PE;system
A3272;Jataúba;true;16PE;system
A3273;Jatobá;true;16PE;system
A3274;João Alfredo;true;16PE;system
A3275;Joaquim Nabuco;true;16PE;system
A3276;Jucati;true;16PE;system
A3277;Jupi;true;16PE;system
A3278;Jurema;true;16PE;system
A3279;Lagoa do Carro;true;16PE;system
A3280;Lagoa do Itaenga;true;16PE;system
A3281;Lagoa do Ouro;true;16PE;system
A3282;Lagoa dos Gatos;true;16PE;system
A3283;Lagoa Grande;true;16PE;system
A3284;Lajedo;true;16PE;system
A3285;Limoeiro;true;16PE;system
A3286;Macaparana;true;16PE;system
A3287;Machados;true;16PE;system
A3288;Manari;true;16PE;system
A3289;Maraial;true;16PE;system
A3290;Mirandiba;true;16PE;system
A3291;Moreilândia;true;16PE;system
A3292;Moreno;true;16PE;system
A3293;Nazaré da Mata;true;16PE;system
A3294;Olinda;true;16PE;system
A3295;Orobó;true;16PE;system
A3296;Orocó;true;16PE;system
A3297;Ouricuri;true;16PE;system
A3298;Palmares;true;16PE;system
A3299;Palmeirina;true;16PE;system
A3300;Panelas;true;16PE;system
A3301;Paranatama;true;16PE;system
A3302;Parnamirim;true;16PE;system
A3303;Passira;true;16PE;system
A3304;Paudalho;true;16PE;system
A3305;Paulista;true;16PE;system
A3306;Pedra;true;16PE;system
A3307;Pesqueira;true;16PE;system
A3308;Petrolândia;true;16PE;system
A3309;Petrolina;true;16PE;system
A3310;Poção;true;16PE;system
A3311;Pombos;true;16PE;system
A3312;Primavera;true;16PE;system
A3313;Quipapá;true;16PE;system
A3314;Quixaba;true;16PE;system
A3315;Recife;true;16PE;system
A3316;Riacho das Almas;true;16PE;system
A3317;Ribeirão;true;16PE;system
A3318;Rio Formoso;true;16PE;system
A3319;Sairé;true;16PE;system
A3320;Salgadinho;true;16PE;system
A3321;Salgueiro;true;16PE;system
A3322;Saloá;true;16PE;system
A3323;Sanharó;true;16PE;system
A3324;Santa Cruz;true;16PE;system
A3325;Santa Cruz da Baixa Verde;true;16PE;system
A3326;Santa Cruz do Capibaribe;true;16PE;system
A3327;Santa Filomena;true;16PE;system
A3328;Santa Maria da Boa Vista;true;16PE;system
A3329;Santa Maria do Cambucá;true;16PE;system
A3330;Santa Terezinha;true;16PE;system
A3331;São Benedito do Sul;true;16PE;system
A3332;São Bento do Una;true;16PE;system
A3333;São Caitano;true;16PE;system
A3334;São João;true;16PE;system
A3335;São Joaquim do Monte;true;16PE;system
A3336;São José da Coroa Grande;true;16PE;system
A3337;São José do Belmonte;true;16PE;system
A3338;São José do Egito;true;16PE;system
A3339;São Lourenço da Mata;true;16PE;system
A3340;São Vicente Ferrer;true;16PE;system
A3341;Serra Talhada;true;16PE;system
A3342;Serrita;true;16PE;system
A3343;Sertânia;true;16PE;system
A3344;Sirinhaém;true;16PE;system
A3345;Solidão;true;16PE;system
A3346;Surubim;true;16PE;system
A3347;Tabira;true;16PE;system
A3348;Tacaimbó;true;16PE;system
A3349;Tacaratu;true;16PE;system
A3350;Tamandaré;true;16PE;system
A3351;Taquaritinga do Norte;true;16PE;system
A3352;Terezinha;true;16PE;system
A3353;Terra Nova;true;16PE;system
A3354;Timbaúba;true;16PE;system
A3355;Toritama;true;16PE;system
A3356;Tracunhaém;true;16PE;system
A3357;Trindade;true;16PE;system
A3358;Triunfo;true;16PE;system
A3359;Tupanatinga;true;16PE;system
A3360;Tuparetama;true;16PE;system
A3361;Venturosa;true;16PE;system
A3362;Verdejante;true;16PE;system
A3363;Vertente do Lério;true;16PE;system
A3364;Vertentes;true;16PE;system
A3365;Vicência;true;16PE;system
A3366;Vitória de Santo Antão;true;16PE;system
A3367;Xexéu;true;16PE;system
A3368;Acauã;true;17PI;system
A3369;Agricolândia;true;17PI;system
A3370;Água Branca;true;17PI;system
A3371;Alagoinha do Piauí;true;17PI;system
A3372;Alegrete do Piauí;true;17PI;system
A3373;Alto Longá;true;17PI;system
A3374;Altos;true;17PI;system
A3375;Alvorada do Gurguéia;true;17PI;system
A3376;Amarante;true;17PI;system
A3377;Angical do Piauí;true;17PI;system
A3378;Anísio de Abreu;true;17PI;system
A3379;Antônio Almeida;true;17PI;system
A3380;Aroazes;true;17PI;system
A3381;Aroeiras do Itaim;true;17PI;system
A3382;Arraial;true;17PI;system
A3383;Assunção do Piauí;true;17PI;system
A3384;Avelino Lopes;true;17PI;system
A3385;Baixa Grande do Ribeiro;true;17PI;system
A3386;Barra d`Alcântara;true;17PI;system
A3387;Barras;true;17PI;system
A3388;Barreiras do Piauí;true;17PI;system
A3389;Barro Duro;true;17PI;system
A3390;Batalha;true;17PI;system
A3391;Bela Vista do Piauí;true;17PI;system
A3392;Belém do Piauí;true;17PI;system
A3393;Beneditinos;true;17PI;system
A3394;Bertolínia;true;17PI;system
A3395;Betânia do Piauí;true;17PI;system
A3396;Boa Hora;true;17PI;system
A3397;Bocaina;true;17PI;system
A3398;Bom Jesus;true;17PI;system
A3399;Bom Princípio do Piauí;true;17PI;system
A3400;Bonfim do Piauí;true;17PI;system
A3401;Boqueirão do Piauí;true;17PI;system
A3402;Brasileira;true;17PI;system
A3403;Brejo do Piauí;true;17PI;system
A3404;Buriti dos Lopes;true;17PI;system
A3405;Buriti dos Montes;true;17PI;system
A3406;Cabeceiras do Piauí;true;17PI;system
A3407;Cajazeiras do Piauí;true;17PI;system
A3408;Cajueiro da Praia;true;17PI;system
A3409;Caldeirão Grande do Piauí;true;17PI;system
A3410;Campinas do Piauí;true;17PI;system
A3411;Campo Alegre do Fidalgo;true;17PI;system
A3412;Campo Grande do Piauí;true;17PI;system
A3413;Campo Largo do Piauí;true;17PI;system
A3414;Campo Maior;true;17PI;system
A3415;Canavieira;true;17PI;system
A3416;Canto do Buriti;true;17PI;system
A3417;Capitão de Campos;true;17PI;system
A3418;Capitão Gervásio Oliveira;true;17PI;system
A3419;Caracol;true;17PI;system
A3420;Caraúbas do Piauí;true;17PI;system
A3421;Caridade do Piauí;true;17PI;system
A3422;Castelo do Piauí;true;17PI;system
A3423;Caxingó;true;17PI;system
A3424;Cocal;true;17PI;system
A3425;Cocal de Telha;true;17PI;system
A3426;Cocal dos Alves;true;17PI;system
A3427;Coivaras;true;17PI;system
A3428;Colônia do Gurguéia;true;17PI;system
A3429;Colônia do Piauí;true;17PI;system
A3430;Conceição do Canindé;true;17PI;system
A3431;Coronel José Dias;true;17PI;system
A3432;Corrente;true;17PI;system
A3433;Cristalândia do Piauí;true;17PI;system
A3434;Cristino Castro;true;17PI;system
A3435;Curimatá;true;17PI;system
A3436;Currais;true;17PI;system
A3437;Curral Novo do Piauí;true;17PI;system
A3438;Curralinhos;true;17PI;system
A3439;Demerval Lobão;true;17PI;system
A3440;Dirceu Arcoverde;true;17PI;system
A3441;Dom Expedito Lopes;true;17PI;system
A3442;Dom Inocêncio;true;17PI;system
A3443;Domingos Mourão;true;17PI;system
A3444;Elesbão Veloso;true;17PI;system
A3445;Eliseu Martins;true;17PI;system
A3446;Esperantina;true;17PI;system
A3447;Fartura do Piauí;true;17PI;system
A3448;Flores do Piauí;true;17PI;system
A3449;Floresta do Piauí;true;17PI;system
A3450;Floriano;true;17PI;system
A3451;Francinópolis;true;17PI;system
A3452;Francisco Ayres;true;17PI;system
A3453;Francisco Macedo;true;17PI;system
A3454;Francisco Santos;true;17PI;system
A3455;Fronteiras;true;17PI;system
A3456;Geminiano;true;17PI;system
A3457;Gilbués;true;17PI;system
A3458;Guadalupe;true;17PI;system
A3459;Guaribas;true;17PI;system
A3460;Hugo Napoleão;true;17PI;system
A3461;Ilha Grande;true;17PI;system
A3462;Inhuma;true;17PI;system
A3463;Ipiranga do Piauí;true;17PI;system
A3464;Isaías Coelho;true;17PI;system
A3465;Itainópolis;true;17PI;system
A3466;Itaueira;true;17PI;system
A3467;Jacobina do Piauí;true;17PI;system
A3468;Jaicós;true;17PI;system
A3469;Jardim do Mulato;true;17PI;system
A3470;Jatobá do Piauí;true;17PI;system
A3471;Jerumenha;true;17PI;system
A3472;João Costa;true;17PI;system
A3473;Joaquim Pires;true;17PI;system
A3474;Joca Marques;true;17PI;system
A3475;José de Freitas;true;17PI;system
A3476;Juazeiro do Piauí;true;17PI;system
A3477;Júlio Borges;true;17PI;system
A3478;Jurema;true;17PI;system
A3479;Lagoa Alegre;true;17PI;system
A3480;Lagoa de São Francisco;true;17PI;system
A3481;Lagoa do Barro do Piauí;true;17PI;system
A3482;Lagoa do Piauí;true;17PI;system
A3483;Lagoa do Sítio;true;17PI;system
A3484;Lagoinha do Piauí;true;17PI;system
A3485;Landri Sales;true;17PI;system
A3486;Luís Correia;true;17PI;system
A3487;Luzilândia;true;17PI;system
A3488;Madeiro;true;17PI;system
A3489;Manoel Emídio;true;17PI;system
A3490;Marcolândia;true;17PI;system
A3491;Marcos Parente;true;17PI;system
A3492;Massapê do Piauí;true;17PI;system
A3493;Matias Olímpio;true;17PI;system
A3494;Miguel Alves;true;17PI;system
A3495;Miguel Leão;true;17PI;system
A3496;Milton Brandão;true;17PI;system
A3497;Monsenhor Gil;true;17PI;system
A3498;Monsenhor Hipólito;true;17PI;system
A3499;Monte Alegre do Piauí;true;17PI;system
A3500;Morro Cabeça no Tempo;true;17PI;system
A3501;Morro do Chapéu do Piauí;true;17PI;system
A3502;Murici dos Portelas;true;17PI;system
A3503;Nazaré do Piauí;true;17PI;system
A3504;Nossa Senhora de Nazaré;true;17PI;system
A3505;Nossa Senhora dos Remédios;true;17PI;system
A3506;Nova Santa Rita;true;17PI;system
A3507;Novo Oriente do Piauí;true;17PI;system
A3508;Novo Santo Antônio;true;17PI;system
A3509;Oeiras;true;17PI;system
A3510;Olho d`Água do Piauí;true;17PI;system
A3511;Padre Marcos;true;17PI;system
A3512;Paes Landim;true;17PI;system
A3513;Pajeú do Piauí;true;17PI;system
A3514;Palmeira do Piauí;true;17PI;system
A3515;Palmeirais;true;17PI;system
A3516;Paquetá;true;17PI;system
A3517;Parnaguá;true;17PI;system
A3518;Parnaíba;true;17PI;system
A3519;Passagem Franca do Piauí;true;17PI;system
A3520;Patos do Piauí;true;17PI;system
A3521;Pau d`Arco do Piauí;true;17PI;system
A3522;Paulistana;true;17PI;system
A3523;Pavussu;true;17PI;system
A3524;Pedro II;true;17PI;system
A3525;Pedro Laurentino;true;17PI;system
A3526;Picos;true;17PI;system
A3527;Pimenteiras;true;17PI;system
A3528;Pio IX;true;17PI;system
A3529;Piracuruca;true;17PI;system
A3530;Piripiri;true;17PI;system
A3531;Porto;true;17PI;system
A3532;Porto Alegre do Piauí;true;17PI;system
A3533;Prata do Piauí;true;17PI;system
A3534;Queimada Nova;true;17PI;system
A3535;Redenção do Gurguéia;true;17PI;system
A3536;Regeneração;true;17PI;system
A3537;Riacho Frio;true;17PI;system
A3538;Ribeira do Piauí;true;17PI;system
A3539;Ribeiro Gonçalves;true;17PI;system
A3540;Rio Grande do Piauí;true;17PI;system
A3541;Santa Cruz do Piauí;true;17PI;system
A3542;Santa Cruz dos Milagres;true;17PI;system
A3543;Santa Filomena;true;17PI;system
A3544;Santa Luz;true;17PI;system
A3545;Santa Rosa do Piauí;true;17PI;system
A3546;Santana do Piauí;true;17PI;system
